cliente_id,nombre,email,telefono,edad,genero,ciudad,categoria_producto,monto_compra,salario_mensual,score_satisfaccion,metodo_pago,fecha_registro,fecha_ultima_compra,estado_cliente,num_compras,region
4548,Natalia Flores,usuario4548@gmail.com,3005450235,21,f,Medellín,ROPA,84486.79,2697784.67,9.4,Tarjeta Crédito,2024-11-07,14 Nov 2023,Cancelado,28.0,Centro
4549,Laura Rodríguez,usuario4549@gmail.com,3156167762,51,Masculino,Cúcuta,HOGAR,169280.91,2953502.92,,Nequi,01-10-2024,2022/02/28,Inactivo,16.0,Norte
4550,Sandra González,usuario4550@gmail.com,3154982484,48,F,Medellín,Ropa,211874.57,3766035.27,,Nequi,,03-01-2021,Inactivo,43.0,Norte
4551,Jorge Rivera,usuario4551outlook.com,3004191702,19,Male,BOGOTA,Electrónica,108575.6,3058634.0,8.5,,,10 Aug 2024,Pendiente,5.0,Oriente
4552,Luis Flores,usuario4552@outlook.com,3006469952,52,,Manizales,ROPA,907600.9,6450244.4,4.0,pse,07/12/2021,2022-12-13,inactivo,19.0,Oriente
4553,Jorge Gómez,usuario4553@empresa.co,3101143038,19,M,Bucaramanga,Tecnología,304213.62,2012978.13,3.2,Nequi,02-26-2023,20/10/2020,Pendiente,35.0,Oriente
4554,Jorge González,usuario4554@empresa.co,3102567168,31,Male,Cúcuta,Hogar,527224.1,2693052.88,5.3,Tarjeta Débito,28 Feb 2021,22 Feb 2023,pendiente,37.0,Norte
4555,,usuario4555@empresa.co,3203907857,63,f,Bucaramanga,Electrónica,246546.38,3301329.83,1.2,tarjeta débito,24-01-2020,23 Nov 2020,ACTIVO,21.0,Oriente
4556,Miguel González,usuario4556yahoo.com,3011099869,55,Female,Cali,Electrónica,,4551782.97,4.4,tarjeta débito,15-09-2022,19 Dec 2023,Cancelado,12.0,
4557,Andrés Gómez,usuario4557@gmail.com,3156569263,69,f,  Cartagena  ,alimentos,4132261.0,3738723.77,5.3,pse,2024/04/06,2022/11/26,inactivo,44.0,Occidente
4558,Laura Flores,usuario4558@empresa.co,3153671890,38,m,Medellín,Tecnología,474714.93,2872604.75,2.4,pse,26 May 2020,2021-09-10,Pendiente,34.0,Norte
4559,Sandra Martínez,usuario4559@gmail.com,,20,m,Cartagena,Alimentos,37112.45,2454367.01,4.3,efectivo,,19/11/2021,Pendiente,28.0,Sur
4560,Natalia Rodríguez,usuario4560@empresa.co,3121256839,19,Male,  Cartagena  ,Ropa,245484.76,0.0,7.1,tarjeta débito,16-11-2020,04-14-2020,pendiente,33.0,Sur
4561,Carlos Torres,usuario4561@outlook.com,3153513160,29,MASCULINO,Pereira,HOGAR,202721.55,5062001.12,,Tarjeta Crédito,2023-02-18,11-17-2022,pendiente,32.0,Occidente
4562,Pedro Pérez,usuario4562@hotmail.com,3208318904,73,Femenino,Cali,Alimentos,1684593.5,2063339.98,3.4,Efectivo,01-08-2020,28-09-2024,inactivo,37.0,Norte
4563,Sergio Rivera,usuario4563@gmail.com,no tiene,42,m,barranquilla,ROPA,323928.5,3695633.31,,Tarjeta Crédito,08-02-2023,2021/05/19,pendiente,50.0,Oriente
4564,Sergio González,usuario4564@outlook.com,3117977882,25,Male,Bogotá,electronica,91240.45,1272283.72,9.6,Tarjeta Débito,2022/06/21,19-02-2023,activo,46.0,Sur
4565,Diana Sánchez,usuario4565@gmail.com,3109750893,52,FEMENINO,Cúcuta,Hogar,1239724.91,3127702.52,3.9,tarjeta débito,2021/01/20,07 Apr 2024,Inactivo,28.0,Oriente
4566,Juan Sánchez,sin_email,3126458929,27,F,Manizales,electronica,,3702615.22,10.0,PSE,2023-07-08,05-31-2021,Pendiente,23.0,Oriente
4567,Jorge Torres,usuario4567@empresa.co,3016276778,67,Male,barranquilla,Hogar,78747.62,1676400.85,9.9,,2024/12/22,2024-04-25,inactivo,45.0,Norte
4568,Diana Ramírez,usuario4568@gmail.com,3004483183,37,Femenino,Bucaramanga,HOGAR,561253.83,4283411.43,7.7,tarjeta débito,09-02-2024,31/05/2024,Activo,22.0,Oriente
4569,Laura Torres,usuario4569@yahoo.com,3003510155,61,Masculino,BOGOTA,Alimentos,,3869078.57,,pse,2020/08/26,30/06/2022,Pendiente,37.0,Oriente
4570,Ana Ramírez,usuario4570@yahoo.com,,57,Female,CALI,Ropa,100983.7,5372658.36,9.3,TARJETA CREDITO,12-24-2022,2020-05-26,Pendiente,8.0,
4571,Andrés Ramírez,usuario4571@yahoo.com,3019097459,29,f,Cúcuta,HOGAR,,2736394.47,6.1,Nequi,09/05/2023,07-08-2023,inactivo,20.0,Oriente
4572,Sergio Torres,usuario4572gmail.com,3119601013,,M,Medellín,Ropa,484698.74,3293975.9,6.7,efectivo,2024-04-19,28 Oct 2023,Inactivo,47.0,Centro
4573,Luis Gómez,usuario4573@hotmail.com,3207784845,999,MASCULINO,  Cartagena  ,Electrónica,31504061.5,3865611.55,5.6,Tarjeta Crédito,14/12/2020,18-05-2020,Cancelado,46.0,Oriente
4574,Andrés García,sin_email,3012295391,27,,CALI,HOGAR,328089.4,2379602.25,4.4,TARJETA CREDITO,11/04/2022,,pendiente,16.0,Oriente
4575,Laura Rodríguez,usuario4575@gmail.com,3119224022,38,M,Manizales,HOGAR,62864.77,4490259.4,1.1,tarjeta débito,26-06-2023,11-12-2022,Inactivo,3.0,Oriente
4576,Jorge Torres,usuario4576@outlook.com,3121284210,70,Male,barranquilla,ROPA,95597.98,3304946.71,7.9,pse,2022/01/09,19/06/2024,Pendiente,,Oriente
4577,Pedro Rivera,usuario4577@hotmail.com,,21,F,Manizales,Deportes,119377.3,3307231.42,3.0,pse,2023-04-30,02 Dec 2023,Inactivo,18.0,Centro
4578,Sandra López,usuario4578@empresa.co,3201917882,66,M,Pereira,Alimentos,15937.38,3846260.04,1.2,efectivo,2021/03/04,09-07-2023,Inactivo,26.0,Norte
4579,María Ramírez,usuario4579@yahoo.com,3124557494,33,Female,barranquilla,deportes,153691.98,3162949.41,3.6,Efectivo,04-02-2024,2021/01/21,inactivo,41.0,
4580,Jorge Pérez,usuario4580@gmail.com,3205126598,66,Female,  Cartagena  ,Deportes,189236.74,2348298.27,6.5,efectivo,02/07/2022,12-11-2024,activo,15.0,Oriente
4581,Sandra González,usuario4581@outlook.com,,25,Male,Pereira,Tecnología,1173836.0,6177180.52,3.0,Tarjeta Crédito,2023-03-18,16-10-2024,Pendiente,32.0,Sur
4582,Sergio Rivera,usuario4582@gmail.com,3153060936,38,m,Cartagena,Hogar,176002.2,4973142.63,,pse,2023/03/14,04/02/2022,Inactivo,28.0,Centro
4583,Luis García,usuario4583@empresa.co,3151363217,44,f,  Cartagena  ,Alimentos,,3478113.81,7.4,Efectivo,04/02/2021,17/10/2021,Inactivo,,Centro
4584,Andrés Pérez,usuario4584@yahoo.com,3006058488,-5,Masculino,medellin,Ropa,20287.73,,9.9,,12-28-2020,07-10-2024,Inactivo,26.0,Occidente
4585,Jorge Gómez,usuario4585@hotmail.com,3201918749,32,FEMENINO,Bogotá,Deportes,167926.93,3333597.4,6.8,tarjeta débito,2024/11/22,08/01/2024,activo,13.0,Occidente
4586,Ana González,usuario4586@gmail.com,3124155972,19,MASCULINO,Bogotá,alimentos,789318.0,3340317.44,3.4,Efectivo,21/08/2023,25/04/2022,activo,12.0,Norte
4587,Laura Sánchez,usuario4587@empresa.co,3001329926,55,F,Manizales,Deportes,134683.64,3815585.42,2.4,Tarjeta Crédito,2024/03/23,24/01/2022,pendiente,13.0,Sur
4588,Paola López,usuario4588hotmail.com,3153233187,33,Female,Cali,deportes,663147.45,7091791.54,7.2,PSE,2021-02-26,2024/07/24,Cancelado,48.0,Oriente
4589,Natalia Ramírez,usuario4589@gmail.com,3003194310,59,Male,Bogotá,Hogar,915348.31,4128178.31,5.7,Tarjeta Crédito,31/10/2022,,activo,41.0,Norte
4590,Pedro Rodríguez,usuario4590@yahoo.com,3006679583,37,Male,Barranquilla,electronica,109969.32,7374601.57,2.4,efectivo,2023/10/17,2020/08/03,Cancelado,37.0,Occidente
4591,María Gómez,usuario4591@hotmail.com,3008216893,46,M,Cali,Deportes,135166.38,2269051.64,5.1,Efectivo,12/12/2022,25 May 2021,Cancelado,4.0,Oriente
4592,Luis Pérez,usuario4592@yahoo.com,3209576466,58,Masculino,medellin,deportes,91282.3,2260355.35,4.6,pse,01-26-2020,08-21-2020,Pendiente,6.0,Oriente
4593,Sandra García,usuario4593@empresa.co,3123478381,68,m,CALI,Deportes,307984.75,4553376.71,,Efectivo,2020/03/06,05-19-2024,inactivo,31.0,
4594,Sergio Rivera,usuario4594@outlook.com,3005089086,41,Masculino,Cali,Ropa,64857.04,4139296.78,1.3,TARJETA CREDITO,02-26-2021,2023/08/10,Cancelado,10.0,Occidente
4595,Luis Martínez,usuario4595@outlook.com,3015569635,28,FEMENINO,Bucaramanga,Electrónica,429403.81,1739615.69,9.6,Tarjeta Débito,08-12-2021,12/08/2024,Cancelado,35.0,Oriente
4596,Sergio Flores,usuario4596@gmail.com,3002972910,52,m,CALI,deportes,104426.58,3209919.96,,tarjeta débito,2023/01/07,19/06/2023,Inactivo,50.0,Norte
4597,María Torres,usuario4597@yahoo.com,3209113457,53,Femenino,CALI,alimentos,81243.43,2809064.79,5.2,Tarjeta Débito,07/02/2023,27 Mar 2022,ACTIVO,8.0,Occidente
4598,Laura Martínez,usuario4598@gmail.com,3103918786,18,m,barranquilla,electronica,57846.32,1548370.1,9.8,,2024/07/12,,Inactivo,33.0,Sur
4599,Miguel Flores,usuario4599@gmail.com,3124250784,71,F,Santa Marta,HOGAR,10407.42,1644492.74,4.2,tarjeta débito,2020/12/17,04/10/2023,activo,47.0,Occidente
4600,Carlos Torres,usuario4600hotmail.com,3008803264,59,Male,barranquilla,alimentos,202717.8,3177402.24,5.7,Nequi,09 Mar 2022,02-08-2023,Activo,13.0,Occidente
4601,Luis López,usuario4601@outlook.com,3202175920,18,m,medellin,alimentos,309712.2,6332401.44,8.4,Tarjeta Crédito,03 Sep 2020,17/12/2020,inactivo,13.0,Norte
4602,Luis Gómez,usuario4602@empresa.co,3012940194,999,Masculino,Bucaramanga,Tecnología,123369.08,4891841.97,5.6,Tarjeta Débito,03-03-2024,24/08/2020,activo,50.0,Norte
4603,Pedro Gómez,usuario4603@outlook.com,3127388120,34,m,CALI,ROPA,487657.79,2391639.8,7.9,tarjeta débito,2023-02-09,2020/10/28,activo,35.0,
4604,Carlos Sánchez,usuario4604@yahoo.com,3206860268,42,Femenino,barranquilla,Tecnología,185331.88,4060823.75,9.2,pse,2021/09/26,04-19-2023,Inactivo,4.0,Centro
4605,Luis Rivera,usuario4605@outlook.com,3102265084,71,f,Manizales,deportes,14217.17,986090.69,4.7,Tarjeta Débito,08-29-2021,31/12/2023,inactivo,29.0,Sur
4606,Miguel López,usuario4606@empresa.co,3112010908,55,M,  Cartagena  ,HOGAR,58596.46,5874034.32,7.4,Tarjeta Débito,19/07/2024,2022/06/28,Inactivo,29.0,Sur
4607,Ana Ramírez,usuario4607@yahoo.com,3126744617,36,m,Cali,alimentos,191870.63,3657984.63,8.6,Tarjeta Débito,06/12/2020,2020/09/15,activo,6.0,Norte
4608,Paola Torres,,3117592319,,Male,medellin,deportes,409867.03,4499784.55,2.1,PSE,29/02/2024,2023-12-08,activo,46.0,Sur
4609,Jorge López,usuario4609yahoo.com,3008265501,54,F,Santa Marta,ROPA,534722.72,3830233.02,3.6,Nequi,17-02-2021,03-01-2024,activo,7.0,Norte
4610,Ana López,usuario4610@hotmail.com,3012865745,-5,m,Cali,Electrónica,507374.59,5867357.19,6.7,Tarjeta Débito,2020-05-05,09 May 2024,activo,,
4611,Pedro Flores,sin_email,3101481514,25,Male,Santa Marta,HOGAR,238694.82,2395102.41,,PSE,2023-03-15,09/02/2021,Activo,,Oriente
4612,Juan Pérez,usuario4612@outlook.com,3154522160,64,f,Bucaramanga,alimentos,296064.9,2877954.4,8.2,Tarjeta Débito,11/01/2024,06/02/2021,ACTIVO,47.0,Oriente
4613,Jorge Pérez,usuario4613@hotmail.com,3124647427,35,Femenino,BOGOTA,Electrónica,23184.42,2027502.3,3.9,Tarjeta Débito,2021-11-04,20 Feb 2022,pendiente,42.0,Norte
4614,Andrés Martínez,usuario4614@hotmail.com,3005484662,31,Female,Cúcuta,deportes,85284.88,2811125.87,6.5,PSE,12-05-2020,30-09-2022,activo,45.0,
4615,Sergio Rivera,usuario4615@hotmail.com,3158759686,69,,Manizales,deportes,450055.29,,8.3,Efectivo,2022/04/15,03 Apr 2023,pendiente,20.0,Norte
4616,Carlos Sánchez,usuario4616@empresa.co,3102627764,61,MASCULINO,Medellín,deportes,635482.07,4588750.87,3.5,,25-04-2024,2020-12-07,pendiente,30.0,Sur
4617,Laura López,usuario4617@gmail.com,3128189831,58,Male,Cali,Hogar,127495.11,2767809.63,1.1,tarjeta débito,06-03-2020,09-24-2022,Pendiente,27.0,Sur
4618,Diana Ramírez,usuario4618@hotmail.com,,66,Femenino,Medellín,electronica,170952.2,3774349.07,9.8,Efectivo,2024/11/09,10-13-2021,Pendiente,49.0,Occidente
4619,,usuario4619@hotmail.com,3018963286,35,F,Bucaramanga,Deportes,260854.18,4567685.87,2.3,Tarjeta Crédito,04-27-2024,17/08/2021,Pendiente,37.0,Sur
4620,Carlos García,usuario4620@gmail.com,3121471429,38,Male,Manizales,Alimentos,502891.32,3843336.99,8.5,Tarjeta Débito,2023-10-31,30 Jan 2022,Activo,,Occidente
4621,,usuario4621@gmail.com,3103617910,47,f,Santa Marta,alimentos,24139.58,1858608.06,1.6,TARJETA CREDITO,09/05/2022,26-11-2023,Inactivo,22.0,Centro
4622,Carlos López,,3012392703,39,Female,Bucaramanga,ROPA,392204.89,1413504.5,3.1,pse,20/02/2020,24-08-2021,Inactivo,42.0,
4623,Paola Sánchez,usuario4623@empresa.co,3003170066,,Masculino,Bucaramanga,Alimentos,171228.32,6759946.74,,Tarjeta Débito,12-24-2024,11/09/2022,Pendiente,26.0,Occidente
4624,Natalia Rodríguez,usuario4624@gmail.com,3113897158,59,m,Bogotá,deportes,171680.34,4517359.2,3.0,Tarjeta Crédito,04 May 2020,30 Apr 2023,pendiente,35.0,Occidente
4625,Carlos Torres,usuario4625@empresa.co,---,56,Female,BOGOTA,Hogar,300389.91,3715165.14,,PSE,2024-08-06,09/12/2024,Activo,46.0,Sur
4626,Natalia Sánchez,usuario4626@yahoo.com,3129255467,75,,Cartagena,Ropa,764995.46,4498844.63,2.0,PSE,2022/10/04,06 May 2020,Pendiente,22.0,Occidente
4627,Pedro Gómez,usuario4627@outlook.com,3128615726,,Femenino,Santa Marta,alimentos,168212.53,3981472.3,7.3,Nequi,2023-02-11,2022/01/15,activo,25.0,Centro
4628,Paola Flores,usuario4628@gmail.com,3017511296,53,m,Pereira,Tecnología,164500.37,3137375.19,4.4,Tarjeta Débito,05 Apr 2024,30-12-2020,activo,10.0,Sur
4629,Luis Martínez,usuario4629@hotmail.com,3004431612,63,FEMENINO,Santa Marta,alimentos,1006660.88,4317684.0,2.1,PSE,2021/03/19,2024-02-26,Pendiente,13.0,Sur
4630,Paola Ramírez,,no tiene,43,Femenino,Bogotá,Electrónica,,,2.1,tarjeta débito,2020/03/06,13-10-2023,pendiente,49.0,Centro
4631,Laura García,usuario4631@outlook.com,3105753902,68,FEMENINO,Cartagena,alimentos,106797.72,3663623.6,7.0,Nequi,29 Nov 2020,2024/05/25,inactivo,34.0,
4632,Paola Flores,usuario4632gmail.com,3154868854,59,Masculino,CALI,alimentos,198098.0,3401041.62,4.4,PSE,15-06-2020,07/07/2022,Inactivo,34.0,Sur
4633,Sergio Martínez,usuario4633@empresa.co,3016342076,-5,f,Cúcuta,Alimentos,586098.08,3953252.58,,TARJETA CREDITO,06/06/2021,04-20-2024,Activo,26.0,Occidente
4634,Miguel Rodríguez,usuario4634@gmail.com,3119227135,70,FEMENINO,Santa Marta,Hogar,192864.67,4205721.25,8.0,Tarjeta Débito,19 Sep 2020,2022/01/29,inactivo,,Centro
4635,Natalia Flores,usuario4635@yahoo.com,3013467238,61,FEMENINO,Manizales,Tecnología,134245.42,3971838.18,-1.0,Tarjeta Débito,25 Jan 2022,2023-10-22,inactivo,40.0,Oriente
4636,Ana Pérez,usuario4636@empresa.co,3126505904,70,Femenino,barranquilla,Electrónica,286052.56,2947929.58,8.3,PSE,,2024/10/09,pendiente,46.0,
4637,Laura Flores,usuario4637@outlook.com,3012185764,56,M,CALI,Tecnología,202360.16,3003335.51,6.5,,,2020/10/12,activo,43.0,Sur
4638,Juan Ramírez,usuario4638@empresa.co,3126847391,29,MASCULINO,medellin,deportes,1160513.69,3500706.39,8.6,pse,,23 Oct 2023,Inactivo,14.0,
4639,Diana Ramírez,usuario4639@outlook.com,3014926330,69,Femenino,Bucaramanga,ROPA,188160.32,870807.92,6.9,Tarjeta Débito,02-06-2020,28/10/2021,ACTIVO,50.0,Occidente
4640,Paola Sánchez,usuario4640@yahoo.com,3102333234,18,Male,Bogotá,ROPA,213013.3,4640333.55,9.0,tarjeta débito,08-09-2023,2023-07-11,inactivo,24.0,Occidente
4641,Luis Martínez,usuario4641@yahoo.com,3102565409,41,f,Cúcuta,deportes,37584.68,,4.7,Efectivo,25/04/2020,2024/05/31,ACTIVO,44.0,Oriente
4642,Diana López,usuario4642@outlook.com,3101704739,46,f,CALI,Deportes,14729.58,3836779.18,8.0,Efectivo,20 Apr 2024,24 Jan 2021,activo,33.0,Occidente
4643,Carlos Rodríguez,usuario4643@gmail.com,3209093586,,,Cartagena,Ropa,240341.1,3681087.2,9.7,TARJETA CREDITO,2023-09-12,03-15-2020,Activo,50.0,Occidente
4644,Carlos Ramírez,usuario4644@outlook.com,3019524729,66,MASCULINO,Cali,ROPA,80415.51,,1.7,TARJETA CREDITO,2020/10/01,08/06/2024,Cancelado,25.0,Oriente
4645,Carlos Rodríguez,usuario4645@hotmail.com,3002873293,63,F,medellin,Alimentos,155703.87,3429051.95,-1.0,Tarjeta Débito,2020-05-25,02-15-2023,pendiente,50.0,Sur
4646,Miguel González,,3128451228,23,,Medellín,Electrónica,328969.36,4769980.25,2.0,,2021/11/12,08-02-2020,activo,33.0,Centro
4647,Carlos Torres,usuario4647@outlook.com,,58,Female,Pereira,Hogar,20711.62,0.0,8.7,Nequi,10 Jun 2022,14-03-2020,Cancelado,6.0,Oriente
4648,Jorge Sánchez,usuario4648@hotmail.com,3126593620,63,M,medellin,Ropa,266905.87,2680924.89,3.8,PSE,27-03-2024,27 Jun 2024,Pendiente,,Norte
4649,María Ramírez,usuario4649@yahoo.com,,49,Male,Cúcuta,electronica,19093.14,5279886.81,4.1,,10-04-2020,23/03/2024,ACTIVO,45.0,Centro
4650,Carlos Ramírez,usuario4650@gmail.com,3019848324,20,M,  Cartagena  ,deportes,242748.51,4006073.13,0.0,tarjeta débito,04/10/2021,10-15-2024,ACTIVO,18.0,Centro
4651,Natalia López,usuario4651yahoo.com,3152682167,75,MASCULINO,Cali,Ropa,6262393.0,3306182.39,6.7,Tarjeta Débito,05-11-2022,18-08-2024,Inactivo,5.0,Sur
4652,Juan López,usuario4652@empresa.co,3013156555,56,Femenino,Medellín,electronica,51082.92,5301657.25,6.3,Nequi,03-07-2021,2020-12-09,pendiente,34.0,
4653,Natalia Pérez,usuario4653@gmail.com,3017699171,30,,Manizales,alimentos,69818.27,2682687.28,,Tarjeta Débito,2020-10-15,12-28-2024,Pendiente,6.0,Norte
4654,Ana González,usuario4654@outlook.com,,58,m,Manizales,Hogar,239961.02,2171661.61,1.3,Tarjeta Débito,2022-10-08,2023/09/02,Pendiente,44.0,Sur
4655,Luis Martínez,usuario4655@empresa.co,3014803888,73,Masculino,  Cartagena  ,Ropa,210147.98,4632391.42,1.0,tarjeta débito,03-20-2023,2023-03-16,pendiente,50.0,Sur
4656,Sandra González,usuario4656@outlook.com,3127720849,50,f,Pereira,Deportes,8431505.0,3233249.9,8.1,,2024-10-19,2024-05-23,activo,19.0,
4657,Carlos Rivera,usuario4657outlook.com,3017743661,53,Male,Manizales,Hogar,115880.76,,9.1,PSE,28-09-2023,2021/01/30,Cancelado,27.0,Centro
4658,Laura Rodríguez,usuario4658@yahoo.com,3008558182,65,FEMENINO,barranquilla,Electrónica,283950.02,1832423.95,3.7,Nequi,23-12-2023,2022-10-16,Pendiente,44.0,Centro
4659,Luis González,usuario4659@yahoo.com,3159427533,61,Female,Cúcuta,electronica,252163.51,5126654.51,5.1,TARJETA CREDITO,22-01-2022,14 Nov 2022,inactivo,15.0,Oriente
4660,Paola Sánchez,usuario4660@outlook.com,,29,FEMENINO,Manizales,deportes,746937.49,3839623.94,1.2,Tarjeta Débito,2021/09/30,12-29-2022,Inactivo,22.0,Oriente
4661,Jorge Rivera,usuario4661hotmail.com,3015811253,0,FEMENINO,Manizales,ROPA,2156514.62,5164521.4,8.3,,2020-12-11,16 Aug 2021,ACTIVO,8.0,Centro
4662,Juan López,usuario4662@gmail.com,3208208729,26,Masculino,Medellín,Ropa,375919.1,-1000.0,9.2,Efectivo,19/05/2022,25/08/2020,Cancelado,5.0,Oriente
4663,Sandra Rivera,usuario4663@outlook.com,3121036907,54,MASCULINO,  Cartagena  ,ROPA,29125.11,3255419.59,5.3,tarjeta débito,01/01/2024,21/09/2021,inactivo,13.0,Oriente
4664,Ana Rivera,usuario4664@empresa.co,3001803721,74,Masculino,Manizales,Electrónica,22350.56,4084192.84,2.4,efectivo,13 May 2021,05 Jul 2024,Cancelado,14.0,Centro
4665,,usuario4665@outlook.com,3005046795,68,f,Bucaramanga,electronica,333371.11,2609538.62,9.8,Tarjeta Débito,25 Dec 2020,2024/08/08,activo,42.0,Sur
4666,Miguel Torres,usuario4666@hotmail.com,3159467258,72,,Cúcuta,Electrónica,137401.16,3732341.8,8.1,Tarjeta Débito,12/06/2022,08-26-2022,activo,33.0,Centro
4667,Diana Sánchez,usuario4667@outlook.com,3005539899,62,FEMENINO,CALI,electronica,69195.39,2673946.7,3.4,tarjeta débito,,2023/01/14,ACTIVO,10.0,
4668,Laura Pérez,usuario4668@yahoo.com,3111034920,57,MASCULINO,  Cartagena  ,Tecnología,195967.69,2170981.45,8.7,tarjeta débito,18/12/2024,07/10/2020,inactivo,10.0,Centro
4669,Andrés Rivera,usuario4669@gmail.com,,53,Masculino,Barranquilla,Electrónica,43408.33,3692836.21,3.4,efectivo,2021-01-23,12-09-2023,inactivo,20.0,Norte
4670,María Martínez,usuario4670@yahoo.com,3005236718,18,Masculino,Bogotá,Hogar,293668.4,4558593.58,6.2,pse,31-07-2023,18-02-2021,Inactivo,29.0,Oriente
4671,Diana Rivera,usuario4671@empresa.co,3016542262,59,Female,barranquilla,electronica,11900.84,,5.7,pse,09-06-2023,,Pendiente,17.0,Occidente
4672,Miguel Rodríguez,usuario4672@outlook.com,3153672000,59,FEMENINO,BOGOTA,Ropa,419080.44,1947385.87,,pse,09-28-2021,09-02-2023,Activo,2.0,Oriente
4673,Andrés Flores,usuario4673@empresa.co,,150,Male,Bogotá,HOGAR,12696.04,2753632.66,3.2,tarjeta débito,09-09-2023,2020/10/13,inactivo,30.0,Norte
4674,Laura Martínez,usuario4674@empresa.co,3011911884,44,Masculino,Pereira,Hogar,83343.73,4360253.09,3.1,Tarjeta Crédito,28 Jun 2021,2024-04-17,Activo,,Oriente
4675,Sergio Pérez,usuario4675@outlook.com,3209221236,61,m,Medellín,HOGAR,79166.38,3758123.42,10.0,Nequi,19 Oct 2020,09/01/2021,Activo,3.0,Norte
4676,Ana García,usuario4676@gmail.com,3006506063,49,Male,BOGOTA,ROPA,32226.52,2334791.62,2.7,PSE,03 Mar 2024,,pendiente,2.0,Occidente
4677,Diana Sánchez,usuario4677@yahoo.com,3002786996,66,Female,Manizales,Electrónica,51699.02,3073988.32,9.7,TARJETA CREDITO,21 Jun 2022,2023-10-01,activo,43.0,Norte
4678,Diana Gómez,usuario4678@outlook.com,3104678021,,F,Manizales,Deportes,475711.87,,,efectivo,18-09-2021,19/02/2024,inactivo,29.0,Sur
4679,Laura Flores,usuario4679@outlook.com,,21,Male,Santa Marta,Tecnología,244110.87,4377979.81,1.2,PSE,2020/08/06,2023/04/18,pendiente,42.0,Sur
4680,Pedro Pérez,usuario4680@yahoo.com,3008204591,44,Masculino,BOGOTA,Electrónica,2481909.5,4290352.7,7.8,,30/08/2020,13 Oct 2020,Activo,34.0,Oriente
4681,Diana Flores,usuario4681@hotmail.com,3206791350,38,m,Cúcuta,Electrónica,,3397963.6,3.1,PSE,09-08-2020,04-27-2022,Pendiente,36.0,Sur
4682,Laura Martínez,usuario4682@hotmail.com,3012232884,,f,barranquilla,HOGAR,2472640.5,3408589.74,,Nequi,06-02-2022,,inactivo,21.0,Norte
4683,María García,usuario4683@yahoo.com,,23,f,Cartagena,Ropa,126663.84,6114397.65,1.4,tarjeta débito,11 Sep 2021,28 Jun 2022,pendiente,15.0,Occidente
4684,Andrés López,usuario4684@hotmail.com,3104313705,69,Femenino,Cartagena,deportes,132451.05,3090569.6,9.5,,2024-10-26,2021/05/20,Pendiente,44.0,Oriente
4685,,usuario4685@hotmail.com,3155924238,,FEMENINO,Cartagena,HOGAR,15056.77,1541825.15,7.2,tarjeta débito,,2021-08-21,Inactivo,30.0,Norte
4686,Sandra Rodríguez,usuario4686@hotmail.com,3015129013,62,Masculino,Bucaramanga,Alimentos,527989.0,2687847.68,,Efectivo,28/08/2020,05 Nov 2022,ACTIVO,45.0,Norte
4687,Paola Rivera,usuario4687@hotmail.com,3154529819,22,m,  Cartagena  ,Alimentos,99999.41,2794456.61,,PSE,12 Dec 2023,2021-02-20,inactivo,,Norte
4688,Natalia González,usuario4688@empresa.co,3116835590,30,Masculino,barranquilla,Tecnología,,3191554.5,4.7,Tarjeta Débito,2020/01/27,09/06/2020,Activo,37.0,
4689,María Martínez,usuario4689@gmail.com,3102608889,37,M,Medellín,Alimentos,768888.21,3636880.1,4.7,pse,17 Jan 2024,2020/09/29,Activo,33.0,Centro
4690,,usuario4690@empresa.co,3124008005,desconocido,M,BOGOTA,HOGAR,104022.61,2471910.34,11.0,pse,,14 Dec 2023,pendiente,,Centro
4691,Luis Torres,usuario4691@empresa.co,3206202237,48,Female,barranquilla,Hogar,44277.92,4191019.81,1.3,Nequi,06-14-2020,10-08-2022,Inactivo,15.0,Occidente
4692,Sandra Pérez,usuario4692@yahoo.com,3122369438,19,Masculino,barranquilla,Alimentos,472061.9,2457530.55,1.2,Efectivo,18 Sep 2021,27 Jan 2022,Activo,48.0,Sur
4693,Carlos García,,3126606074,58,,BOGOTA,HOGAR,154034.66,5344660.97,3.6,Nequi,2022-03-14,03-27-2024,activo,43.0,Norte
